time,ID,acceleration,velocity,position,collisions
0.0,1,0,"Point(28.0, 0.0)","Point(120.0, 62.5)",0
0.0,2,0,"Point(30.0, 0.0)","Point(140.0, 57.0)",0
0.0,3,0,"Point(27.0, 0.0)","Point(130.0, 72.5)",0
0.0,4,0,"Point(30.0, 0.0)","Point(110.0, 68.0)",0
0.0,5,0,"Point(26.0, 0.0)","Point(140.0, 68.0)",0
0.0,6,0,"Point(26.0, 0.0)","Point(240.0, 67.5)",0
0.1,1,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(117.35, 62.5)",0
0.1,2,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(137.25, 57.0)",0
0.1,3,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(127.4, 72.5)",0
0.1,4,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(107.25, 68.0)",0
0.1,5,-2.06,"Point(-25.0, 3.061616997868383e-15)","Point(137.45, 68.0)",0
0.1,6,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(237.45, 67.5)",0
0.2,1,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(114.85029999999999, 62.5)",0
0.2,2,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(134.7503, 57.0)",0
0.2,3,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(124.9003, 72.5)",0
0.2,4,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(104.7503, 68.0)",0
0.2,5,-4.12,"Point(-24.588, 3.011161549743512e-15)","Point(134.9706, 68.0)",0
0.2,6,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(234.9503, 67.5)",0
0.30000000000000004,1,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(112.35119999999999, 62.5)",0
0.30000000000000004,2,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(132.2512, 57.0)",0
0.30000000000000004,3,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(122.4012, 72.5)",0
0.30000000000000004,4,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(102.2512, 68.0)",0
0.30000000000000004,5,-4.12,"Point(-24.176000000000002, 2.9607061016186415e-15)","Point(132.5324, 68.0)",0
0.30000000000000004,6,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(232.4512, 67.5)",0
