time,ID,acceleration,velocity,position,collisions
0.8999999999999999,1,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(97.26920000000001, 62.5)",0
0.8999999999999999,2,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(117.4692, 57.0)",0
0.8999999999999999,3,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(107.3692, 72.5)",0
0.8999999999999999,4,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(87.3192, 68.0)",0
0.8999999999999999,5,-4.12,"Point(-21.704000000000008, 2.6579734128694163e-15)","Point(118.7684, 68.0)",0
0.8999999999999999,6,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(217.31920000000002, 67.5)",0
0.9999999999999999,1,-0.06,"Point(-24.945999999999998, 3.055003905152987e-15)","Point(94.77430000000001, 62.5)",0
0.9999999999999999,2,-4.119999999999999,"Point(-24.54, 3.0052832451076046e-15)","Point(114.9946, 57.0)",0
0.9999999999999999,3,-0.06,"Point(-24.945999999999998, 3.055003905152987e-15)","Point(104.8743, 72.5)",0
0.9999999999999999,4,-0.06,"Point(-24.945999999999998, 3.055003905152987e-15)","Point(84.8243, 68.0)",0
0.9999999999999999,5,-4.12,"Point(-21.29200000000001, 2.6075179647445453e-15)","Point(116.6186, 68.0)",0
0.9999999999999999,6,-0.06,"Point(-24.945999999999998, 3.055003905152987e-15)","Point(214.82430000000002, 67.5)",0
1.0999999999999999,1,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(92.28000000000002, 62.5)",0
1.0999999999999999,2,-4.119999999999999,"Point(-24.128, 2.954827796982734e-15)","Point(112.5612, 57.0)",0
1.0999999999999999,3,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(102.38000000000001, 72.5)",0
1.0999999999999999,4,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(82.33, 68.0)",0
1.0999999999999999,5,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(114.51, 68.0)",0
1.0999999999999999,6,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(212.33, 67.5)",0
1.2,1,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(89.78630000000001, 62.5)",0
1.2,2,-4.119999999999999,"Point(-23.716, 2.904372348857863e-15)","Point(110.169, 57.0)",0
1.2,3,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(99.8863, 72.5)",0
1.2,4,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(79.8363, 68.0)",0
1.2,5,0.04000000000000001,"Point(-20.81939855335779, 1.6413713402042833)","Point(112.43553608246035, 68.23912067000998)",0
1.2,6,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(209.83630000000002, 67.5)",0
1.3,1,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(87.29320000000001, 62.5)",0
