time,ID,acceleration,velocity,position,collisions
1.0999999999999999,1,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(94.41, 62.5)",0
1.0999999999999999,2,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(114.46000000000002, 57.0)",0
1.0999999999999999,3,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(104.51, 72.5)",0
1.0999999999999999,4,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(84.51, 68.0)",0
1.0999999999999999,5,-4.12,"Point(-20.88000000000001, 2.5570625166196747e-15)","Point(114.46000000000002, 68.0)",0
1.0999999999999999,6,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(212.28, 62.5)",0
1.2,1,0.04000000000000001,"Point(-20.81939855335779, 1.6413713402042833)","Point(92.33553608246034, 62.73912067000998)",0
1.2,2,0.04000000000000001,"Point(-20.81939855335779, 1.6413713402042833)","Point(112.38553608246036, 57.23912067000998)",0
1.2,3,0.04000000000000001,"Point(-20.81939855335779, -1.6413713402042782)","Point(102.43553608246035, 72.26087932999002)",0
1.2,4,0.04000000000000001,"Point(-20.81939855335779, 1.6413713402042833)","Point(82.43553608246035, 68.23912067000998)",0
1.2,5,0.04000000000000001,"Point(-20.81939855335779, 1.6413713402042833)","Point(112.38553608246036, 68.23912067000998)",0
1.2,6,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(209.7863, 62.5)",0
1.3,1,0.04000000000000001,"Point(-20.62989513424536, 3.2735257368837365)","Point(90.2858932993028, 63.14063582719615)",0
1.3,2,0.04000000000000001,"Point(-20.62989513424536, 3.2735257368837365)","Point(110.33589329930282, 57.64063582719615)",0
1.3,3,0.04000000000000001,"Point(-20.62989513424536, -3.2735257368837316)","Point(100.38589329930281, 71.85936417280385)",0
1.3,4,0.04000000000000001,"Point(-20.62989513424536, 3.2735257368837365)","Point(80.38589329930281, 68.64063582719615)",0
1.3,5,0.04000000000000001,"Point(-20.62989513424536, 3.2735257368837365)","Point(110.33589329930282, 68.64063582719615)",0
1.3,6,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(207.2932, 62.5)",0
1.4000000000000001,1,0.04000000000000001,"Point(-20.312539821038143, 4.886347308444238)","Point(88.27377513932197, 63.70215297766919)",0
1.4000000000000001,2,0.04000000000000001,"Point(-20.312539821038143, 4.886347308444238)","Point(108.323775139322, 58.20215297766919)",0
1.4000000000000001,3,0.04000000000000001,"Point(-20.312539821038147, -4.886347308444233)","Point(98.37377513932198, 71.29784702233081)",0
1.4000000000000001,4,0.04000000000000001,"Point(-20.312539821038143, 4.886347308444238)","Point(78.37377513932198, 69.20215297766919)",0
1.4000000000000001,5,0.04000000000000001,"Point(-20.312539821038143, 4.886347308444238)","Point(108.323775139322, 69.20215297766919)",0
1.4000000000000001,6,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(204.8007, 62.5)",0
1.5000000000000002,1,0.04000000000000001,"Point(-19.869176191326286, 6.4698263870086485)","Point(86.31166483851905, 64.42028634096816)",0
1.5000000000000002,2,0.04000000000000001,"Point(-19.869176191326286, 6.4698263870086485)","Point(106.36166483851908, 58.92028634096816)",0
1.5000000000000002,3,0.04000000000000001,"Point(-19.869176191326286, -6.469826387008644)","Point(96.41166483851906, 70.57971365903184)",0
1.5000000000000002,4,0.04000000000000001,"Point(-19.869176191326286, 6.4698263870086485)","Point(76.41166483851906, 69.92028634096816)",0
1.5000000000000002,5,0.04000000000000001,"Point(-19.869176191326286, 6.4698263870086485)","Point(106.36166483851908, 69.92028634096816)",0
1.5000000000000002,6,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(202.30880000000002, 62.5)",0
1.6000000000000003,1,0.04000000000000001,"Point(-19.302431262143628, 8.014121746655785)","Point(84.41174773164417, 65.29067649888827)",0
1.6000000000000003,2,0.04000000000000001,"Point(-19.302431262143628, 8.014121746655785)","Point(104.4617477316442, 59.79067649888828)",0
1.6000000000000003,3,0.04000000000000001,"Point(-19.302431262143628, -8.01412174665578)","Point(94.51174773164418, 69.70932350111173)",0
1.6000000000000003,4,0.04000000000000001,"Point(-19.302431262143628, 8.014121746655785)","Point(74.51174773164418, 70.79067649888827)",0
1.6000000000000003,5,0.04000000000000001,"Point(-19.302431262143628, 8.014121746655785)","Point(104.4617477316442, 70.79067649888827)",0
1.6000000000000003,6,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(199.81750000000002, 62.5)",0
1.7000000000000004,1,0.04000000000000001,"Point(-18.615700550203282, 9.509621918097588)","Point(82.58583531681641, 66.30801611444342)",0
1.7000000000000004,2,0.04000000000000001,"Point(-18.615700550203282, 9.509621918097588)","Point(102.63583531681644, 60.80801611444343)",0
1.7000000000000004,3,0.04000000000000001,"Point(-18.615700550203286, -9.509621918097574)","Point(92.68583531681642, 68.69198388555658)",0
1.7000000000000004,4,0.04000000000000001,"Point(-18.615700550203282, 9.509621918097588)","Point(72.68583531681642, 71.80801611444342)",0
1.7000000000000004,5,0.04000000000000001,"Point(-18.615700550203282, 9.509621918097588)","Point(102.63583531681644, 71.80801611444342)",0
1.7000000000000004,6,-0.06,"Point(-24.903999999999996, 3.049860388596568e-15)","Point(197.32680000000002, 62.5)",0
1.8000000000000005,1,0.04000000000000001,"Point(-19.30994057386423, 8.01689834249087)","Point(80.6273950692466, 67.03953518917675)",0
1.8000000000000005,2,0.04000000000000001,"Point(-19.30994057386423, 8.01689834249087)","Point(100.67739506924663, 61.53953518917675)",0
1.8000000000000005,3,0.04000000000000001,"Point(-19.30994057386423, -8.016898342490867)","Point(90.72739506924661, 67.96046481082327)",0
1.8000000000000005,4,0.04000000000000001,"Point(-19.30994057386423, 8.01689834249087)","Point(70.72739506924661, 72.53953518917675)",0
1.8000000000000005,5,0.04000000000000001,"Point(-19.30994057386423, 8.01689834249087)","Point(100.67739506924663, 72.53953518917675)",0
1.8000000000000005,6,-0.06,"Point(-24.897999999999996, 3.0491256005170797e-15)","Point(194.8367, 62.5)",0
1.8000000000000005,7,0,"Point(30.0, 0.0)","Point(240.0, 57.5)",0
1.9000000000000006,1,0.04000000000000001,"Point(-19.88478023359159, 6.473581625481065)","Point(78.61707853193735, 67.61478158840141)",0
1.9000000000000006,2,0.04000000000000001,"Point(-19.88478023359159, 6.473581625481065)","Point(98.66707853193738, 62.11478158840142)",0
1.9000000000000006,3,0.04000000000000001,"Point(-19.88478023359159, -6.473581625481059)","Point(88.71707853193736, 67.3852184115986)",0
1.9000000000000006,4,0.04000000000000001,"Point(-19.88478023359159, 6.473581625481065)","Point(68.71707853193736, 73.11478158840141)",0
1.9000000000000006,5,0.04000000000000001,"Point(-19.88478023359159, 6.473581625481065)","Point(98.66707853193738, 73.11478158840141)",0
1.9000000000000006,6,-0.06,"Point(-24.891999999999996, 3.048390812437591e-15)","Point(192.34720000000002, 62.5)",0
1.9000000000000006,7,-0.06,"Point(-25.0, 3.061616997868383e-15)","Point(237.25, 57.5)",0
2.0000000000000004,1,0.04000000000000001,"Point(-20.336537491326727, 4.8892022727499755)","Point(76.56733031176877, 68.03009616064242)",0
2.0000000000000004,2,0.04000000000000001,"Point(-20.336537491326727, 4.8892022727499755)","Point(96.6173303117688, 62.53009616064242)",0
2.0000000000000004,3,0.04000000000000001,"Point(-20.336537491326723, -4.889202272749969)","Point(86.66733031176878, 66.9699038393576)",0
2.0000000000000004,4,0.04000000000000001,"Point(-20.336537491326727, 4.8892022727499755)","Point(66.66733031176878, 73.53009616064242)",0
2.0000000000000004,5,0.04000000000000001,"Point(-20.336537491326727, 4.8892022727499755)","Point(96.6173303117688, 73.53009616064242)",0
2.0000000000000004,6,-0.06,"Point(-24.885999999999996, 3.0476560243581025e-15)","Point(189.8583, 62.5)",0
2.0000000000000004,7,-0.06,"Point(-24.994, 3.0608822097888947e-15)","Point(234.7503, 57.5)",0
2.1000000000000005,1,0.04000000000000001,"Point(-20.662289672814246, 3.2735585341818494)","Point(74.49085170266405, 68.28280909250482)",0
2.1000000000000005,2,0.04000000000000001,"Point(-20.662289672814246, 3.2735585341818494)","Point(94.54085170266407, 62.78280909250482)",0
2.1000000000000005,3,0.04000000000000001,"Point(-20.662289672814243, -3.2735585341818436)","Point(84.59085170266405, 66.7171909074952)",0
2.1000000000000005,4,0.04000000000000001,"Point(-20.662289672814246, 3.2735585341818494)","Point(64.59085170266405, 73.78280909250482)",0
2.1000000000000005,5,0.04000000000000001,"Point(-20.662289672814246, 3.2735585341818494)","Point(94.54085170266407, 73.78280909250482)",0
2.1000000000000005,6,-0.06,"Point(-24.879999999999995, 3.046921236278614e-15)","Point(187.37, 62.5)",0
2.1000000000000005,7,-0.06,"Point(-24.988, 3.0601474217094063e-15)","Point(232.2512, 57.5)",0
2.2000000000000006,1,0.04000000000000001,"Point(-20.8598929328045, 1.6366559907121927)","Point(72.40052214407709, 68.37125781492445)",0
2.2000000000000006,2,0.04000000000000001,"Point(-20.8598929328045, 1.6366559907121927)","Point(92.45052214407711, 62.87125781492445)",0
2.2000000000000006,3,0.04000000000000001,"Point(-20.85989293280449, -1.636655990712187)","Point(82.5005221440771, 66.62874218507557)",0
2.2000000000000006,4,0.04000000000000001,"Point(-20.8598929328045, 1.6366559907121927)","Point(62.500522144077095, 73.87125781492445)",0
2.2000000000000006,5,0.04000000000000001,"Point(-20.8598929328045, 1.6366559907121927)","Point(92.45052214407711, 73.87125781492445)",0
2.2000000000000006,6,-0.06,"Point(-24.873999999999995, 3.0461864481991258e-15)","Point(184.88230000000001, 62.5)",0
2.2000000000000006,7,-0.06,"Point(-24.982, 3.059412633629918e-15)","Point(229.7527, 57.5)",0
2.3000000000000007,1,0.04000000000000001,"Point(-20.927996919926336, -0.01135427474243369)","Point(70.30931943728763, 68.29479868128803)",0
2.3000000000000007,2,0.04000000000000001,"Point(-20.927996919926336, -0.01135427474243369)","Point(90.35931943728765, 62.79479868128803)",0
2.3000000000000007,3,0.04000000000000001,"Point(-20.92799691992633, 0.011354274742438813)","Point(80.40931943728764, 66.70520131871199)",0
2.3000000000000007,4,0.04000000000000001,"Point(-20.927996919926336, -0.01135427474243369)","Point(60.40931943728763, 73.79479868128803)",0
2.3000000000000007,5,0.04000000000000001,"Point(-20.927996919926336, -0.01135427474243369)","Point(90.35931943728765, 73.79479868128803)",0
2.3000000000000007,6,-0.06,"Point(-24.867999999999995, 3.0454516601196374e-15)","Point(182.39520000000002, 62.5)",0
2.3000000000000007,7,-0.06,"Point(-24.976, 3.058677845550429e-15)","Point(227.25480000000002, 57.5)",0
2.400000000000001,1,-0.06,"Point(-20.92199692080938, -0.011351019503115331)","Point(68.21681974525085, 68.29366341657575)",0
2.400000000000001,2,0.04000000000000001,"Point(-20.867843745248862, 1.63759623347122)","Point(88.2799789475069, 63.03352892143023)",0
2.400000000000001,3,0.04000000000000001,"Point(-20.866054538081514, 1.6602385412369782)","Point(78.33023921292927, 66.94618766828806)",0
2.400000000000001,4,-0.06,"Point(-20.92199692080938, -0.011351019503115331)","Point(58.31681974525084, 73.79366341657575)",0
2.400000000000001,5,0.04000000000000001,"Point(-20.86605453808152, -1.6602385412369736)","Point(88.28023921292929, 73.55381233171195)",0
2.400000000000001,6,-0.06,"Point(-24.861999999999995, 3.044716872040149e-15)","Point(179.9087, 62.5)",0
2.400000000000001,7,-0.06,"Point(-24.97, 3.0579430574709407e-15)","Point(224.75750000000002, 57.5)",0
2.500000000000001,1,-0.06,"Point(-20.91599692169243, -0.01134776426379697)","Point(66.12492005312575, 68.2925284773874)",0
2.500000000000001,2,0.04000000000000001,"Point(-20.677895045375568, 3.277308727055434)","Point(86.22551660171516, 63.43540953768818)",0
2.500000000000001,3,0.04000000000000001,"Point(-20.674326731432725, 3.299743960062228)","Point(76.27621414906116, 67.35029730316656)",0
2.500000000000001,4,-0.06,"Point(-20.91599692169243, -0.01134776426379697)","Point(56.22492005312575, 73.7925284773874)",0
2.500000000000001,5,0.04000000000000001,"Point(-20.674326731432732, -3.299743960062224)","Point(86.22621414906118, 73.14970269683346)",0
2.500000000000001,6,-0.06,"Point(-24.855999999999995, 3.0439820839606606e-15)","Point(177.42280000000002, 62.5)",0
2.500000000000001,7,-0.06,"Point(-24.964, 3.0572082693914523e-15)","Point(222.26080000000002, 57.5)",0
2.600000000000001,1,-0.06,"Point(-20.909996922575477, -0.011344509024478611)","Point(64.03362036091235, 68.29139386372299)",0
2.600000000000001,2,0.04000000000000001,"Point(-20.35920849380332, 4.89757383873362)","Point(84.20872421432546, 63.99803455150022)",0
2.600000000000001,3,0.04000000000000001,"Point(-20.353882250830466, 4.9196623176117935)","Point(74.26003344188754, 67.91511036606518)",0
2.600000000000001,4,-0.06,"Point(-20.909996922575477, -0.011344509024478611)","Point(54.13362036091235, 73.79139386372299)",0
2.600000000000001,5,0.04000000000000001,"Point(-20.353882250830473, -4.919662317611791)","Point(84.21003344188756, 72.58488963393484)",0
2.600000000000001,6,1.88,"Point(-25.0, 3.061616997868383e-15)","Point(174.93000000000004, 62.5)",0
2.600000000000001,7,-0.06,"Point(-24.958, 3.056473481311964e-15)","Point(219.7647, 57.5)",0
2.700000000000001,1,-0.06,"Point(-20.903996923458525, -0.011341253785160254)","Point(61.942920668610654, 68.29025957558251)",0
2.700000000000001,2,0.04000000000000001,"Point(-19.913644424555677, 6.488289584502514)","Point(82.24217143067104, 64.71799551509552)",0
2.700000000000001,3,0.04000000000000001,"Point(-19.906592390660016, 6.5098936544399635)","Point(72.29426303090472, 68.63720477215375)",0
2.700000000000001,4,-0.06,"Point(-20.903996923458525, -0.011341253785160254)","Point(52.042920668610655, 73.79025957558251)",0
2.700000000000001,5,0.04000000000000001,"Point(-19.906592390660023, -6.50989365443996)","Point(82.24426303090473, 71.86279522784626)",0
2.700000000000001,6,3.82,"Point(-25.0, 3.061616997868383e-15)","Point(172.43000000000004, 62.5)",0
2.700000000000001,7,-0.06,"Point(-24.951999999999998, 3.0557386932324756e-15)","Point(217.2692, 57.5)",0
2.800000000000001,1,-0.06,"Point(-20.897996924341573, -0.011337998545841894)","Point(59.85282097622065, 68.28912561296596)",0
2.800000000000001,2,0.04000000000000001,"Point(-19.343855628188123, 8.039524453337771)","Point(80.3381271832931, 65.59090138861625)",0
2.800000000000001,3,0.04000000000000001,"Point(-19.335120716395302, 8.06050934385801)","Point(70.39116707680333, 69.51217617139086)",0
2.800000000000001,4,-0.06,"Point(-20.897996924341573, -0.011337998545841894)","Point(49.95282097622065, 73.78912561296596)",0
2.800000000000001,5,0.04000000000000001,"Point(-19.335120716395306, -8.060509343858007)","Point(80.34116707680334, 70.98782382860915)",0
2.800000000000001,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(169.93000000000004, 62.5)",0
2.800000000000001,7,-0.06,"Point(-24.945999999999998, 3.055003905152987e-15)","Point(214.7743, 57.5)",0
2.9000000000000012,1,-0.06,"Point(-20.89199692522462, -0.011334743306523537)","Point(57.763321283742336, 68.28799197587334)",1
2.9000000000000012,2,0.04000000000000001,"Point(-18.65327218905663, 9.541579567396992)","Point(78.50848288606849, 66.61140457118526)",1
2.9000000000000012,3,0.04000000000000001,"Point(-18.642907834427625, 9.561814235647864)","Point(68.56263118388709, 70.53466406291673)",1
2.9000000000000012,4,-0.06,"Point(-20.89199692522462, -0.011334743306523537)","Point(47.86332128374234, 73.78799197587334)",1
2.9000000000000012,5,0.04000000000000001,"Point(-18.642907834427632, -9.561814235647862)","Point(78.51263118388711, 69.96533593708328)",1
2.9000000000000012,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(167.43000000000004, 62.5)",1
2.9000000000000012,7,-0.06,"Point(-24.939999999999998, 3.0542691170734988e-15)","Point(212.28, 57.5)",1
3.0000000000000013,1,-0.06,"Point(-20.88599692610767, -0.011331488067205178)","Point(55.67442159117572, 68.28685866430466)",1
3.0000000000000013,2,0.04000000000000001,"Point(-19.351364212761258, 8.042303097065183)","Point(76.54587776805806, 67.34549060889427)",1
3.0000000000000013,3,0.04000000000000001,"Point(-19.34262628149848, 8.063296133361682)","Point(66.60082376305422, 71.27087925127208)",1
3.0000000000000013,4,-0.06,"Point(-20.88599692610767, -0.011331488067205178)","Point(45.774421591175724, 73.78685866430466)",1
3.0000000000000013,5,0.04000000000000001,"Point(-19.342626281498486, -8.063296133361678)","Point(76.55082376305424, 69.22912074872794)",1
3.0000000000000013,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(164.93000000000004, 62.5)",1
3.0000000000000013,7,-0.06,"Point(-24.933999999999997, 3.05353432899401e-15)","Point(209.7863, 57.5)",1
3.1000000000000014,1,-0.06,"Point(-20.879996926990717, -0.01132823282788682)","Point(53.5861218985208, 68.28572567825991)",1
3.1000000000000014,2,0.04000000000000001,"Point(-19.929248683758928, 6.492044893629003)","Point(74.53110292327734, 67.9226040854644)",1
3.1000000000000014,3,0.04000000000000001,"Point(-19.922192565867682, 6.513665893219243)","Point(64.58667631843743, 71.85017857920509)",1
3.1000000000000014,4,-0.06,"Point(-20.879996926990717, -0.01132823282788682)","Point(43.6861218985208, 73.78572567825991)",1
3.1000000000000014,5,0.04000000000000001,"Point(-19.922192565867686, -6.5136658932192395)","Point(74.53667631843744, 68.64982142079492)",1
3.1000000000000014,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(162.43000000000004, 62.5)",1
3.1000000000000014,7,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(207.2932, 57.5)",1
3.2000000000000015,1,-0.06,"Point(-20.873996927873765, -0.011324977588568461)","Point(51.49842220577758, 68.28459301773908)",1
3.2000000000000015,2,0.04000000000000001,"Point(-20.38320768637281, 4.900422473031676)","Point(72.47668794737538, 68.33905762043533)",1
3.2000000000000015,3,0.04000000000000001,"Point(-20.377878338276656, 4.9225369912674495)","Point(62.53271443720823, 72.26886107281739)",1
3.2000000000000015,4,-0.06,"Point(-20.873996927873765, -0.011324977588568461)","Point(41.59842220577758, 73.78459301773908)",1
3.2000000000000015,5,0.04000000000000001,"Point(-20.377878338276656, -4.922536991267444)","Point(72.48271443720824, 68.23113892718263)",1
3.2000000000000015,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(159.93000000000004, 62.5)",1
3.2000000000000015,7,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(204.8007, 57.5)",1
3.3000000000000016,1,-0.06,"Point(-20.86799692875681, -0.0113217223492501)","Point(49.41132251294605, 68.28346068274219)",1
3.3000000000000016,2,0.04000000000000001,"Point(-20.710291399783607, 3.277324234196332)","Point(70.39542160080538, 68.59216225222846)",1
3.3000000000000016,3,0.04000000000000001,"Point(-20.706723049942585, 3.2997946198177037)","Point(60.45172395455369, 72.52422389529013)",1
3.3000000000000016,4,-0.06,"Point(-20.86799692875681, -0.0113217223492501)","Point(39.51132251294605, 73.78346068274219)",1
3.3000000000000016,5,0.04000000000000001,"Point(-20.706723049942585, -3.2997946198176993)","Point(70.4017239545537, 67.97577610470988)",1
3.3000000000000016,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(157.43000000000004, 62.5)",1
3.3000000000000016,7,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(202.30880000000002, 57.5)",1
3.4000000000000017,1,-0.06,"Point(-20.861996929639858, -0.011318467109931743)","Point(47.32482282002621, 68.28232867326923)",1
3.4000000000000017,2,0.04000000000000001,"Point(-20.90833782797764, 1.632848208242455)","Point(68.30027236201185, 68.68024554907258)",1
3.4000000000000017,3,0.04000000000000001,"Point(-20.906553748956856, 1.6555344581069917)","Point(58.35667152656221, 72.6145805440051)",1
3.4000000000000017,4,-0.06,"Point(-20.861996929639858, -0.011318467109931743)","Point(37.42482282002622, 73.78232867326923)",1
3.4000000000000017,5,0.04000000000000001,"Point(-20.906553748956853, -1.6555344581069862)","Point(68.30667152656221, 67.88541945599492)",1
3.4000000000000017,6,5.760000000000001,"Point(-25.0, 3.061616997868383e-15)","Point(154.93000000000004, 62.5)",1
3.4000000000000017,7,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(199.81750000000002, 57.5)",1
3.5000000000000018,1,-0.06,"Point(-20.855996930522902, -0.011315211870613382)","Point(45.238923127018076, 68.28119698932021)",1
3.5000000000000018,2,0.04000000000000001,"Point(-20.975987651448623, -0.022760629964219174)","Point(66.20430772228555, 68.60266340539887)",1
3.5000000000000018,3,0.04000000000000001,"Point(-20.976000000000038, -4.400725720318316e-14)","Point(56.26062393792587, 72.53927273450424)",1
3.5000000000000018,4,-0.06,"Point(-20.855996930522902, -0.011315211870613382)","Point(35.338923127018084, 73.78119698932021)",1
